ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SOM,Somalia,Juba Hoose,Afmadow,Afmadow,0.51,42.07,gid_5100000420700000,2025-01-01,2025,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,21600.0,58153.85,,,8579.46,9009.21,8149.72,8587.6,-19.7,9.9,46833.32,47265.27,46401.37,47264.87,-2.38,10.0,23725.55,24281.09,23170.02,24043.77,18.68,10.0,9751.2,10087.38,9442.37,10087.38,-27.06,10.0,1.05,1.07,1.04,1.06,-3.45,10.0,2025-01
SOM,Somalia,Juba Hoose,Afmadow,Afmadow,0.51,42.07,gid_5100000420700000,2025-02-01,2025,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,20297.14,,23271.43,,8581.68,8976.18,8187.18,8462.46,-39.37,9.9,47371.97,47782.88,46961.07,47125.95,0.11,10.0,24059.77,24515.6,23603.95,23836.94,13.06,10.0,10182.48,10532.02,9832.94,9946.27,-23.41,10.0,1.07,1.08,1.05,1.06,-6.02,10.0,2025-02
SOM,Somalia,Juba Hoose,Afmadow,Afmadow,0.51,42.07,gid_5100000420700000,2025-03-01,2025,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,58000.0,22755.33,,8395.52,8758.3,8032.74,8570.15,-34.54,9.9,47143.99,47518.67,46769.31,47144.4,0.74,10.0,23825.49,24213.28,23437.7,23536.02,9.94,10.0,9895.95,10219.97,9571.93,10111.22,-17.52,10.0,1.06,1.07,1.04,1.06,-4.49,10.0,2025-03
SOM,Somalia,Juba Hoose,Afmadow,Afmadow,0.51,42.07,gid_5100000420700000,2025-04-01,2025,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,16025.86,,27536.17,,8580.27,8926.1,8234.44,8590.26,-31.25,9.9,47098.2,47439.19,46757.21,46880.83,1.35,10.0,23370.35,23746.24,22115.18,22115.18,7.39,10.0,10192.71,10522.96,9862.46,10340.28,-11.1,10.0,1.05,1.07,1.04,1.04,-3.35,10.0,2025-04
SOM,Somalia,Juba Hoose,Afmadow,Afmadow,0.51,42.07,gid_5100000420700000,2025-05-01,2025,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,20178.06,,,29000.0,8613.46,9571.02,8288.56,9571.02,-17.49,9.8,46778.87,47102.98,46454.76,46950.3,3.44,10.0,21404.9,22565.65,20642.32,22565.65,21.9,10.0,10458.97,10789.37,10128.58,10732.6,-5.24,9.9,1.03,1.06,1.02,1.06,3.45,10.0,2025-05
SOM,Somalia,Juba Hoose,Afmadow,Afmadow,0.51,42.07,gid_5100000420700000,2025-06-01,2025,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,20160.0,,,,9955.78,10386.88,8769.38,8769.38,-25.42,9.8,46912.82,47224.4,46601.25,46848.41,3.53,10.0,22614.62,23477.86,21751.38,22028.38,19.76,10.0,10984.47,11342.58,10421.71,10421.71,-7.49,9.9,1.07,1.08,1.04,1.04,1.61,9.9,2025-06
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-02-01,2007,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,975.0,,7000.0,650.0,1035.53,1156.9,914.16,975.0,,9.3,27299.89,27925.97,26673.81,26880.5,,8.9,7394.86,7668.78,7000.0,7000.0,,9.6,706.22,774.0,638.44,656.78,,9.1,0.43,0.44,0.42,0.42,,9.4,2007-02
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-03-01,2007,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,1000.0,,7500.0,500.0,989.75,1248.99,872.84,1248.99,,9.4,26840.73,27861.59,26251.28,27861.59,,9.3,6994.14,7500.0,6708.23,7500.0,,10.0,661.92,818.96,599.88,818.96,,9.4,0.42,0.44,0.41,0.44,,9.7,2007-03
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-04-01,2007,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,1075.0,1314.6,1594.21,1153.65,1594.21,,9.4,27930.71,28570.31,27291.11,28516.27,,9.1,7563.64,8416.11,7194.26,8416.11,,9.7,876.69,976.84,776.54,938.15,,9.3,0.44,0.47,0.43,0.47,,9.5,2007-04
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-05-01,2007,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,9500.0,1100.0,1712.86,1940.85,1484.86,1811.21,,9.4,28826.79,29472.63,28180.96,29466.69,,9.1,8853.25,9500.0,8264.67,9500.0,,9.5,999.28,1102.86,895.69,1064.6,,9.3,0.48,0.49,0.46,0.49,,9.5,2007-05
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-06-01,2007,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,10000.0,1525.0,1936.12,2374.75,1665.85,2374.75,,9.4,29688.34,31136.63,29037.91,31136.63,,9.2,10185.97,10782.51,9589.43,10000.0,,9.4,1128.38,1525.0,1019.69,1525.0,,9.4,0.51,0.53,0.49,0.53,,9.5,2007-06
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-07-01,2007,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,3350.0,,,,2585.91,3350.0,2229.68,3350.0,,9.3,31504.98,32278.18,30731.78,31123.81,,9.1,10252.46,10700.55,9804.37,10525.2,,9.6,1692.65,1938.58,1446.73,1659.55,,9.3,0.54,0.56,0.52,0.55,,9.5,2007-07
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-08-01,2007,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,2750.0,,,1725.0,3732.37,4252.19,2750.0,2750.0,,9.4,31380.94,32135.64,30626.25,31998.25,,9.1,10580.11,10961.4,10198.81,10823.79,,9.7,1775.23,1999.23,1551.23,1725.0,,9.3,0.56,0.58,0.55,0.56,,9.5,2007-08
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-09-01,2007,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,2750.0,,,1700.0,2890.27,3346.05,2434.48,2750.0,,9.4,32010.51,32749.68,31271.34,32203.23,,9.1,10958.74,11999.88,10621.98,11999.88,,9.8,1762.21,1963.19,1561.23,1700.0,,9.3,0.56,0.58,0.55,0.58,,9.5,2007-09
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-10-01,2007,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,2625.0,,,1900.0,2851.51,3313.03,2389.99,2625.0,,9.4,32363.07,33048.63,31677.51,33031.03,,9.1,12492.08,13177.77,11806.4,12165.67,,9.9,1708.17,1900.0,1531.35,1900.0,,9.3,0.58,0.59,0.56,0.59,,9.5,2007-10
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-11-01,2007,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,4000.0,,,,2683.5,4000.0,2274.43,4000.0,,9.3,33170.93,33841.56,32500.3,33221.56,,9.1,12474.93,13367.46,11954.69,13367.46,,9.9,1995.24,2190.64,1799.83,2180.95,,9.3,0.59,0.62,0.58,0.62,,9.5,2007-11
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2007-12-01,2007,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,3725.0,,12500.0,,4340.79,4990.27,3691.31,3725.0,,9.4,33371.57,34691.02,32743.17,34691.02,,9.1,13638.04,14311.27,12500.0,12500.0,,10.0,2297.46,2620.19,2078.98,2620.19,,9.3,0.63,0.66,0.61,0.63,,9.5,2007-12
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-01-01,2008,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5000.0,,,2900.0,3904.71,4552.9,3256.52,4523.25,346.89,9.4,34901.03,35625.89,34176.17,35379.42,29.63,9.2,12424.63,13916.7,11701.17,13916.7,90.12,10.0,2823.72,3101.55,2545.89,2900.0,320.2,9.4,0.64,0.67,0.62,0.67,56.18,9.6,2008-01
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-02-01,2008,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,4850.0,,,3250.0,4810.9,5619.78,4002.02,5551.96,469.43,9.4,35741.59,36476.12,35007.06,36321.24,35.12,9.2,14125.01,15493.97,13079.58,15493.97,121.34,10.0,3025.8,3306.3,2745.3,3250.0,394.84,9.4,0.68,0.72,0.65,0.72,70.69,9.6,2008-02
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-03-01,2008,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,17250.0,4100.0,5965.99,7212.65,5014.93,7212.65,477.48,9.4,36507.45,37737.85,35775.91,37737.85,35.45,9.1,16397.89,17526.69,15269.1,17250.0,130.0,10.0,3424.27,4100.0,3118.46,4100.0,400.64,9.3,0.73,0.78,0.7,0.78,77.13,9.5,2008-03
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-04-01,2008,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,9750.0,,27500.0,,7866.82,9750.0,6745.35,9750.0,511.59,9.4,38054.6,39622.84,37254.37,39622.84,38.95,9.2,18429.18,22038.28,17436.96,22038.28,161.86,10.0,4401.94,4979.16,3931.23,4979.16,430.74,9.4,0.81,0.9,0.78,0.9,93.57,9.6,2008-04
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-05-01,2008,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,14500.0,,,,10797.09,14500.0,9407.54,14500.0,700.57,9.4,40134.93,42525.71,39202.53,42525.71,44.32,9.1,23258.17,26911.56,21514.62,26911.56,183.28,10.0,5417.41,6927.68,4852.26,6927.68,550.73,9.3,0.94,1.07,0.88,1.07,117.16,9.5,2008-05
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-06-01,2008,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,14325.0,,,8175.0,16463.52,18693.5,14233.54,14325.0,503.22,9.4,43266.26,45425.98,42055.84,45425.98,45.89,9.1,29410.46,34514.4,26931.94,34514.4,245.14,10.0,7691.31,8711.2,6671.41,8175.0,436.07,9.3,1.14,1.21,1.06,1.21,127.46,9.5,2008-06
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-07-01,2008,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,17750.0,,43500.0,11000.0,15556.74,18014.08,13099.39,17750.0,429.85,9.4,46321.18,48713.95,44899.98,48713.95,56.52,9.2,37558.85,43500.0,34714.19,43500.0,313.29,10.0,8819.32,11000.0,7780.37,11000.0,562.83,9.4,1.27,1.43,1.2,1.43,159.25,9.6,2008-07
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-08-01,2008,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,10788.0,19340.29,22541.25,13317.56,13317.56,384.27,9.4,49599.44,51215.8,47983.09,49638.8,55.13,9.2,46818.05,50293.43,42123.57,42123.57,289.18,10.0,12107.9,13704.06,10511.74,10788.0,525.39,9.4,1.49,1.58,1.37,1.37,144.98,9.6,2008-08
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-09-01,2008,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,10575.0,13675.29,16133.36,11105.77,11105.77,303.85,9.4,50177.74,51716.18,48639.31,50028.8,55.35,9.1,42595.27,45902.29,39288.25,40790.7,239.93,10.0,11030.55,12435.56,9625.54,10575.0,522.06,9.3,1.4,1.47,1.32,1.33,131.23,9.5,2008-09
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-10-01,2008,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,9625.0,,39500.0,6425.0,11108.25,13094.28,9122.21,9625.0,266.67,9.4,50017.41,51400.51,45363.81,45363.81,37.34,9.2,38981.08,41334.22,36627.94,39500.0,224.68,10.0,10724.28,11926.47,8724.77,8724.77,359.2,9.4,1.29,1.35,1.22,1.22,107.58,9.6,2008-10
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-11-01,2008,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,8650.0,,,7025.0,9514.73,11062.18,7967.27,8650.0,116.25,9.4,44719.08,46344.75,43093.41,45602.16,37.27,9.2,38546.37,40171.54,32506.46,32506.46,143.18,10.0,8367.39,9425.48,7025.0,7025.0,222.11,9.4,1.18,1.22,1.11,1.11,77.72,9.6,2008-11
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2008-12-01,2008,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,10000.0,,,7475.0,8526.9,10000.0,7380.07,10000.0,168.46,9.4,44859.9,46482.32,43237.47,45336.32,30.69,9.2,31317.41,34135.65,28499.16,32337.4,158.7,10.0,6877.09,7716.67,6037.51,7475.0,185.28,9.4,1.09,1.14,1.05,1.12,77.73,9.6,2008-12
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-01-01,2009,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,8250.0,,,,10182.74,11253.23,8250.0,8250.0,82.39,9.4,45590.47,47063.42,43584.91,43584.91,23.19,9.2,30843.6,32796.4,28890.79,29067.2,108.87,10.0,7533.99,8352.34,6158.09,6158.09,112.35,9.4,1.1,1.13,1.03,1.03,53.49,9.6,2009-01
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-02-01,2009,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,,5400.0,8199.44,9054.02,7344.85,7602.43,36.93,9.4,43393.45,44753.86,41954.64,41954.64,15.51,9.1,28574.34,30063.04,25945.68,25945.68,67.46,10.0,6157.79,6884.05,5400.0,5400.0,66.15,9.3,1.04,1.08,0.96,0.96,33.47,9.5,2009-02
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-03-01,2009,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,23250.0,5150.0,7541.63,8440.97,6642.3,7399.69,2.59,9.4,41374.31,42619.73,40128.89,41322.43,9.5,9.1,24997.85,26564.44,23250.0,23250.0,34.78,10.0,5239.68,5849.22,4630.14,5150.0,25.61,9.3,0.92,0.97,0.88,0.91,16.32,9.5,2009-03
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-04-01,2009,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,22250.0,4600.0,7383.12,8372.15,6394.09,7541.89,-22.65,9.4,41032.65,42138.06,39927.25,40090.72,1.18,9.1,21810.92,23094.53,20527.31,22250.0,0.96,9.9,5160.23,5680.07,4600.0,4600.0,-7.61,9.3,0.89,0.92,0.86,0.88,-2.5,9.5,2009-04
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-05-01,2009,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6750.0,,21250.0,4325.0,7597.08,8641.82,6552.33,6750.0,-53.45,9.4,39950.47,40933.74,38967.2,39392.19,-7.37,9.2,21804.18,22703.06,20905.29,21250.0,-21.04,9.9,4577.54,5039.48,4115.59,4325.0,-37.57,9.4,0.87,0.9,0.85,0.85,-21.07,9.6,2009-05
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-06-01,2009,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,8250.0,,,,6726.87,8250.0,5840.83,8250.0,-42.41,9.4,39124.29,40043.99,38242.71,40043.99,-11.85,9.2,21139.41,21851.58,20427.24,21687.05,-37.17,9.9,4322.22,4985.35,3913.61,4985.35,-39.02,9.4,0.84,0.89,0.82,0.89,-26.82,9.5,2009-06
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-07-01,2009,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,9500.0,,,5875.0,8526.86,9531.62,7522.09,9500.0,-46.48,9.4,40069.65,40921.91,39217.39,40895.2,-16.05,9.1,21750.81,22410.75,21090.86,21536.75,-50.49,9.9,5222.58,5875.0,4705.12,5875.0,-46.59,9.3,0.88,0.92,0.85,0.92,-35.68,9.5,2009-07
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-08-01,2009,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7500.0,,21500.0,,9941.01,11020.36,7500.0,7500.0,-43.68,9.4,41210.93,42051.14,38490.18,38490.18,-22.46,9.2,21574.59,22138.79,21010.39,21500.0,-48.96,10.0,6304.11,6922.95,3971.03,3971.03,-63.19,9.4,0.94,0.97,0.84,0.84,-38.33,9.6,2009-08
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-09-01,2009,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6925.0,,,,7545.67,8445.35,6645.99,6925.0,-37.65,9.4,38283.06,39319.12,37247.0,38613.44,-22.82,9.2,21504.39,22014.87,20993.92,21093.74,-48.29,10.0,3779.83,4453.26,3106.4,3987.43,-62.29,9.4,0.85,0.9,0.8,0.83,-37.23,9.6,2009-09
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-10-01,2009,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6725.0,,20750.0,,6922.21,7827.2,6017.22,6725.0,-30.13,9.4,38128.97,39167.89,37090.06,38706.89,-14.67,9.1,20874.8,21396.63,20352.96,20750.0,-47.47,10.0,3954.71,4520.9,3388.52,4056.8,-53.5,9.3,0.8,0.83,0.78,0.83,-31.95,9.5,2009-10
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-11-01,2009,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6150.0,,,,6738.69,7648.02,5829.36,6150.0,-28.9,9.3,38866.79,39844.2,37889.37,39445.91,-13.5,9.0,20609.88,21091.89,20127.87,20820.48,-35.95,10.0,4132.12,4624.23,3640.01,4159.52,-40.79,9.2,0.83,0.85,0.8,0.83,-24.75,9.5,2009-11
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2009-12-01,2009,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7400.0,,,,6125.31,7400.0,5325.58,7400.0,-26.0,9.3,39645.71,40563.27,38728.14,40229.46,-11.26,9.0,20784.75,21263.54,20305.96,20866.23,-35.47,10.0,4343.88,4886.77,3900.71,4886.77,-34.63,9.2,0.85,0.87,0.83,0.87,-22.88,9.5,2009-12
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2010-01-01,2010,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,20500.0,,7627.07,8534.35,6719.79,7150.52,-13.33,9.3,40447.47,41310.52,39584.42,39697.84,-8.92,9.0,20986.46,21452.98,20500.0,20500.0,-29.47,10.0,5090.04,5612.55,4567.52,4644.95,-24.57,9.2,0.87,0.89,0.84,0.85,-17.31,9.5,2010-01
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2010-02-01,2010,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6875.0,,21333.0,4733.0,7294.24,8106.6,6481.88,6875.0,-9.57,9.4,39702.97,40507.79,38898.16,40193.63,-4.2,9.1,20393.4,21333.0,19876.53,21333.0,-17.78,10.0,4777.57,5251.17,4303.97,4733.0,-12.35,9.3,0.86,0.88,0.83,0.86,-9.6,9.6,2010-02
SOM,Somalia,Bay,Baydhaba,Baidoa,3.12,43.65,gid_31200000436500000,2010-03-01,2010,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7025.0,,20333.0,,6964.99,7688.63,6241.35,7025.0,-5.06,9.4,40119.3,40888.54,39350.06,39931.18,-3.37,9.1,21447.24,22163.52,20333.0,20333.0,-12.55,10.0,4765.76,5208.51,4323.01,4779.05,-7.2,9.3,0.86,0.88,0.84,0.85,-6.55,9.6,2010-03
