ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-04-01,2023,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,425.0,350.0,,385.45,399.59,366.21,366.21,30.32,8.7,434.93,457.49,412.36,425.0,41.67,8.9,347.32,350.0,345.07,350.0,5.72,9.4,425.02,442.06,407.98,419.76,48.33,8.9,1.66,1.7,1.61,1.63,30.62,8.9,2023-04
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-05-01,2023,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,350.0,425.0,350.0,425.0,366.35,379.79,350.0,350.0,6.06,8.8,426.0,446.89,405.1,425.0,28.79,8.9,347.3,350.0,344.67,350.0,9.37,9.4,419.74,436.56,402.93,425.0,34.51,8.9,1.63,1.67,1.59,1.62,19.6,8.9,2023-05
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-06-01,2023,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,350.0,400.0,350.0,400.0,350.08,362.93,337.23,350.0,0.0,8.8,427.9,447.72,400.0,400.0,14.29,8.9,349.28,352.11,346.44,350.0,0.0,9.4,425.02,442.02,400.0,400.0,5.26,8.9,1.62,1.65,1.57,1.57,4.9,8.9,2023-06
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-07-01,2023,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,350.0,400.0,349.93,362.8,337.06,347.17,-2.63,8.8,399.15,426.54,380.61,426.54,6.63,8.9,350.8,353.22,348.38,350.0,0.0,9.3,399.96,415.96,383.96,400.0,6.14,8.9,1.56,1.6,1.52,1.59,2.71,8.9,2023-07
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-08-01,2023,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,450.0,350.0,400.0,347.26,360.05,334.48,342.38,-13.41,8.9,427.79,450.0,408.06,450.0,15.33,9.0,350.25,352.54,347.96,350.0,0.0,9.4,400.03,416.01,384.04,400.0,3.26,8.9,1.59,1.63,1.56,1.61,1.28,9.0,2023-08
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-09-01,2023,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,350.0,,,400.0,342.36,354.99,329.73,350.0,-19.17,8.8,454.66,475.01,434.31,443.12,2.34,8.9,348.54,352.49,346.33,352.49,0.71,9.3,399.98,415.95,384.02,400.0,-13.13,8.8,1.62,1.65,1.58,1.62,-7.81,8.9,2023-09
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-10-01,2023,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,350.0,450.0,350.0,350.0,349.91,362.85,336.98,350.0,-22.22,9.0,437.31,456.46,418.15,450.0,-11.53,9.0,350.56,353.71,347.4,350.0,0.18,9.3,400.01,415.96,350.0,350.0,-27.36,9.0,1.61,1.65,1.57,1.57,-16.19,9.0,2023-10
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-11-01,2023,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,,350.0,,350.07,363.02,300.0,300.0,-27.76,9.0,449.58,468.23,420.72,420.72,-7.83,9.2,348.69,351.22,346.16,350.0,0.31,9.2,349.94,363.94,335.94,362.03,-27.66,9.2,1.56,1.6,1.5,1.5,-16.76,9.1,2023-11
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2023-12-01,2023,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,,350.0,367.0,300.5,311.47,289.53,300.0,-20.0,9.1,420.55,438.03,403.06,404.04,-11.01,9.2,349.68,366.94,347.24,366.94,5.45,9.2,362.09,376.56,347.62,367.0,-19.94,9.4,1.49,1.53,1.45,1.5,-12.07,9.1,2023-12
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-01-01,2024,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,,433.0,333.0,299.57,310.56,288.59,300.0,-24.99,9.2,402.02,418.29,385.74,390.98,-17.78,9.4,369.29,400.18,358.69,400.18,14.34,9.2,366.97,381.62,333.0,333.0,-26.0,9.4,1.51,1.54,1.47,1.49,-15.0,9.1,2024-01
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-02-01,2024,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,,425.0,325.0,300.37,311.38,289.37,300.0,-28.06,9.2,394.32,409.42,376.36,376.36,-19.41,9.4,406.02,432.7,388.82,432.7,23.63,9.2,332.98,346.29,319.67,325.0,-25.11,9.7,1.49,1.52,1.45,1.5,-14.02,9.2,2024-02
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-03-01,2024,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,333.0,450.0,367.0,299.68,310.7,288.65,295.05,-23.43,9.3,375.98,390.24,333.0,333.0,-23.87,9.4,438.74,457.19,420.29,450.0,28.57,9.3,325.0,367.0,312.03,367.0,-13.65,9.7,1.5,1.53,1.47,1.51,-9.56,9.2,2024-03
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-04-01,2024,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,292.0,,450.0,,295.38,306.24,284.52,292.0,-20.26,9.3,332.49,346.89,318.1,326.22,-23.24,9.5,449.88,462.78,436.97,450.0,28.57,9.3,367.05,381.76,343.94,343.94,-18.06,9.7,1.51,1.55,1.48,1.48,-9.53,9.2,2024-04
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-05-01,2024,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,283.0,,450.0,,291.76,302.52,280.99,283.0,-19.14,9.2,327.02,340.46,313.58,323.29,-23.93,9.5,441.57,450.0,433.96,450.0,28.57,9.2,343.88,357.66,326.34,326.34,-23.21,9.7,1.47,1.51,1.44,1.45,-10.8,9.1,2024-05
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-07-01,2024,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,317.0,433.0,300.0,283.86,294.37,273.36,280.96,-19.07,9.0,313.43,325.4,301.45,317.0,-25.68,9.3,433.26,437.68,428.84,433.0,23.71,9.0,312.07,324.56,299.58,300.0,-25.0,9.4,1.41,1.44,1.37,1.39,-12.65,9.0,2024-07
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-08-01,2024,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,275.0,306.0,425.0,294.0,281.24,291.65,270.83,275.0,-19.68,9.0,317.99,329.45,306.0,306.0,-32.0,9.5,432.84,436.14,425.0,425.0,21.43,9.1,300.0,312.0,288.01,294.0,-26.5,9.4,1.39,1.42,1.36,1.36,-15.71,9.1,2024-08
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-09-01,2024,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,350.0,425.0,350.0,274.84,285.04,264.64,283.09,-19.12,9.1,306.15,350.0,295.37,350.0,-21.01,9.3,425.16,430.39,419.93,425.0,20.57,9.1,293.99,350.0,282.24,350.0,-12.5,9.7,1.36,1.47,1.32,1.47,-8.9,9.1,2024-09
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-10-01,2024,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,425.0,338.0,283.12,293.63,272.61,291.42,-16.74,9.0,351.81,367.55,324.67,324.67,-27.85,9.1,422.15,425.8,418.49,425.0,21.43,9.0,350.09,364.2,335.97,338.0,-3.43,9.7,1.49,1.54,1.43,1.44,-8.06,9.0,2024-10
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-11-01,2024,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,,,325.0,291.28,302.12,280.45,300.0,0.0,9.0,325.16,339.99,310.33,313.64,-25.45,9.1,420.14,423.49,416.47,416.47,18.99,9.0,337.93,351.55,324.32,325.0,-10.23,9.4,1.44,1.49,1.4,1.42,-5.42,9.0,2024-11
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2024-12-01,2024,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300.0,400.0,350.0,300.01,311.18,243.4,243.4,-18.87,9.0,306.53,320.31,292.74,300.0,-25.75,9.0,411.81,415.29,400.0,400.0,9.01,9.1,325.03,350.0,311.95,350.0,-4.63,9.4,1.41,1.44,1.35,1.35,-10.05,9.0,2024-12
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2025-03-01,2025,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,300.0,,300.0,261.25,270.68,250.0,250.0,-15.27,8.6,302.08,313.41,290.75,300.0,-9.91,8.6,391.21,411.85,386.08,411.85,-8.48,8.9,318.47,331.28,300.0,300.0,-18.26,8.6,1.33,1.36,1.3,1.32,-12.68,8.7,2025-03
SEN,Senegal,Kolda,Kolda,Kolda,12.88,-14.95,gid_128800000-149500000,2025-04-01,2025,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,,,,249.45,258.51,240.38,250.0,-14.38,8.5,298.53,309.29,285.64,285.64,-12.44,8.6,414.03,426.96,401.09,421.5,-6.33,8.8,299.98,313.59,287.91,313.59,-8.82,8.5,1.31,1.34,1.28,1.33,-10.02,8.6,2025-04
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-01-01,2007,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,150.0,120.0,250.0,,149.28,155.54,143.56,150.0,,9.4,119.98,124.86,115.36,120.0,,10.0,249.97,253.19,247.04,250.0,,10.0,129.1,135.41,124.23,129.82,,10.0,0.68,0.7,0.66,0.68,,9.5,2007-01
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-02-01,2007,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,125.0,127.5,212.5,127.5,150.27,156.29,125.0,125.0,,9.7,120.13,127.5,115.37,127.5,,10.0,250.14,253.21,245.41,245.41,,10.0,130.55,136.17,124.93,127.5,,10.0,0.68,0.7,0.65,0.65,,9.7,2007-02
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-03-01,2007,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,155.0,,237.5,,124.94,155.0,113.89,155.0,,9.4,129.16,134.26,124.07,133.18,,10.0,244.4,247.65,237.5,237.5,,9.4,127.56,134.6,122.18,134.6,,10.0,0.65,0.69,0.63,0.69,,9.4,2007-03
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-04-01,2007,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,137.5,,,156.61,173.59,139.63,145.43,,9.0,134.66,139.92,129.4,137.5,,9.5,236.26,249.07,232.12,249.07,,9.4,136.67,142.37,130.97,142.09,,9.1,0.7,0.72,0.68,0.7,,9.1,2007-04
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-05-01,2007,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,140.0,145.0,,150.0,148.18,159.01,137.35,140.0,,9.1,138.37,145.0,133.03,145.0,,9.6,252.27,259.88,244.65,257.83,,9.6,144.92,150.86,138.98,150.0,,8.9,0.72,0.74,0.7,0.72,,9.1,2007-05
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-06-01,2007,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,145.0,275.0,,139.35,150.01,131.41,150.01,,9.0,146.83,152.47,141.19,145.0,,9.3,258.66,275.0,252.75,275.0,,9.6,152.35,158.53,146.18,153.61,,9.0,0.73,0.76,0.71,0.76,,9.1,2007-06
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-07-01,2007,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,165.0,,,,152.41,165.0,144.0,165.0,,8.8,145.06,156.15,139.52,156.15,,9.3,278.24,288.26,256.84,256.84,,9.4,155.57,161.71,149.44,159.67,,8.7,0.77,0.79,0.75,0.77,,9.0,2007-07
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-08-01,2007,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,158.33,178.33,243.33,,166.52,176.15,156.89,158.33,,8.9,158.55,178.33,152.39,178.33,,9.5,251.77,263.83,239.7,243.33,,9.4,161.42,167.67,155.17,166.76,,8.8,0.77,0.79,0.76,0.78,,9.0,2007-08
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-09-01,2007,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,143.75,162.5,247.5,173.75,159.32,167.14,143.75,143.75,,9.0,184.09,191.82,162.5,162.5,,9.5,242.02,250.42,233.61,247.5,,9.5,169.69,176.14,163.24,173.75,,9.0,0.78,0.8,0.76,0.76,,9.1,2007-09
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-10-01,2007,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,120.0,145.0,262.5,155.0,142.06,150.92,120.0,120.0,,9.1,159.83,167.34,145.0,145.0,,9.6,249.19,262.5,242.96,262.5,,9.6,175.85,182.44,155.0,155.0,,9.1,0.75,0.77,0.71,0.71,,9.2,2007-10
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-11-01,2007,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,162.5,167.5,275.0,,120.24,147.01,109.96,147.01,,9.2,141.1,167.5,134.29,167.5,,9.7,265.5,275.0,256.95,275.0,,9.6,152.5,159.38,145.62,154.91,,9.1,0.7,0.78,0.68,0.78,,9.2,2007-11
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2007-12-01,2007,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,167.5,,273.75,147.5,148.89,167.5,133.03,167.5,,9.2,172.96,181.9,162.74,162.74,,9.7,276.52,284.3,268.74,273.75,,9.5,154.29,160.95,147.5,147.5,,9.2,0.79,0.82,0.77,0.79,,9.2,2007-12
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-01-01,2008,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275.0,150.0,172.96,187.86,158.07,162.04,8.03,9.1,162.49,170.99,154.0,164.18,36.82,9.5,272.5,277.72,267.27,275.0,10.0,9.3,147.69,153.97,141.42,150.0,15.54,9.2,0.8,0.82,0.77,0.79,15.61,9.2,2008-01
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-02-01,2008,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,170.0,165.0,,150.0,161.54,171.97,151.1,170.0,36.0,9.0,163.66,171.91,155.41,165.0,29.41,9.5,275.32,279.13,271.58,279.13,13.74,9.3,149.8,155.99,143.6,150.0,17.65,9.0,0.78,0.8,0.75,0.8,22.18,9.1,2008-02
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-03-01,2008,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,165.0,170.0,,175.0,170.02,178.87,161.17,165.0,6.45,9.1,166.0,174.0,157.99,170.0,27.65,9.5,279.74,291.94,276.4,291.94,22.92,9.5,152.01,175.0,146.0,175.0,30.02,8.9,0.81,0.84,0.78,0.84,21.45,9.1,2008-03
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-04-01,2008,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,163.78,176.58,156.63,176.58,21.42,9.1,170.29,178.28,162.3,175.73,27.81,9.5,294.37,301.5,287.24,300.0,20.45,9.3,180.28,188.88,171.68,182.65,28.55,9.0,0.85,0.87,0.82,0.87,23.87,9.1,2008-04
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-06-01,2008,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,200.0,,,187.54,200.0,177.76,200.0,33.32,8.9,189.09,200.0,180.63,200.0,37.93,9.5,317.87,338.77,308.9,338.77,23.19,9.2,194.06,202.95,185.17,187.25,21.9,8.8,0.93,0.97,0.91,0.97,27.97,9.0,2008-06
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-07-01,2008,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,,360.0,190.0,199.0,209.34,188.67,200.0,21.21,9.0,203.96,212.91,195.01,200.5,28.4,9.5,342.57,360.0,329.25,360.0,40.17,9.2,189.5,197.92,181.09,190.0,18.99,9.0,0.98,1.01,0.95,0.99,28.85,9.1,2008-07
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-08-01,2008,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,196.94,205.11,184.19,184.19,16.33,8.9,199.97,208.7,191.23,206.61,15.86,9.3,362.48,375.75,349.21,365.93,50.38,9.1,188.55,206.76,180.31,206.76,23.99,8.9,0.99,1.02,0.96,1.01,29.02,9.0,2008-08
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-09-01,2008,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,210.0,425.0,225.0,181.07,189.9,172.24,172.45,19.96,8.8,208.54,217.37,199.72,210.0,29.23,9.1,365.22,392.22,356.37,392.22,58.47,9.1,214.66,225.0,205.07,225.0,29.5,8.9,1.0,1.05,0.98,1.05,37.41,8.9,2008-09
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2008-11-01,2008,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,150.0,150.0,,,160.77,167.98,150.0,150.0,2.03,8.5,197.04,205.29,188.78,188.9,12.78,8.7,411.34,424.32,387.17,387.17,40.79,8.8,208.45,218.41,193.11,193.11,24.66,8.5,1.01,1.04,0.96,0.96,23.48,8.6,2008-11
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2009-01-01,2009,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,170.0,350.0,160.0,158.55,165.66,151.44,163.44,0.86,8.4,177.43,184.69,170.0,170.0,3.54,8.5,381.75,390.8,350.0,350.0,27.27,8.9,178.77,187.28,160.0,160.0,6.67,8.3,0.92,0.95,0.88,0.88,12.27,8.6,2009-01
SEN,Senegal,Kaffrine,Koungheul,Koungueul,13.98,-14.8,gid_139800000-148000000,2009-02-01,2009,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,160.0,,140.0,165.9,172.65,159.14,167.87,-1.26,8.3,167.61,174.45,160.0,160.0,-3.03,8.3,344.33,359.68,328.99,355.22,27.26,8.9,154.76,162.87,140.0,140.0,-6.67,8.2,0.86,0.89,0.84,0.86,7.72,8.5,2009-02
