ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,groundnuts,maize,millet,rice,sorghum,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2023-11-01,2023,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,617.07,634.97,589.55,589.55,-11.15,8,877.47,918.26,789.7,789.7,-34.19,7.9,334.98,351.59,318.37,345.99,-11.92,9.1,401.22,436.78,350.22,350.22,-15.2,8.3,485.16,500.39,451.96,451.96,-2.61,9.6,285.35,295.6,275.1,282.49,-27.35,9.1,1.48,1.51,1.39,1.39,-20.22,8.8
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2023-12-01,2023,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,583.64,601.89,565.39,582.95,-9.22,7.9,765.54,802.57,728.5,785.51,-34.5,7.9,347.93,362.06,333.79,345.24,-10.06,9.1,340.87,372.84,308.91,360.35,-9.91,8.3,446.19,459.75,432.63,445.22,0.58,9.4,279.99,288.46,271.52,278.09,-23.83,9.1,1.36,1.4,1.32,1.38,-18.51,8.7
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-01-01,2024,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,582.73,596.45,569,575.73,-9.46,7.8,810.97,846.4,775.54,816.19,-33.37,7.8,344.77,355.97,333.58,348.96,-5.77,8.8,363.75,389.58,337.91,359.23,-10.19,8.2,451.1,464.68,436.35,436.35,2.67,9.2,276.03,283.51,268.56,274.35,-25.41,8.9,1.4,1.43,1.36,1.39,-17.91,8.6
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-02-01,2024,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,574.78,586.15,563.41,570.77,-8.02,7.8,836.04,871.26,800.82,829.36,-30.89,7.7,349.7,359.3,340.09,345.47,-3.85,8.5,359.5,378.4,338.34,338.34,-15.42,8,438.8,452.19,425.42,437.03,3.24,9,272.53,279.06,266.01,270.25,-20.23,8.7,1.39,1.42,1.36,1.38,-16.48,8.4
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-03-01,2024,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,570.65,580.36,560.95,567.51,-9.25,7.7,814.35,853.27,780.09,853.27,-15.77,7.6,344.74,353.28,330.58,330.58,-5.97,8.5,334.76,351.7,317.83,333.41,-16.65,8,443.34,456.96,419.35,419.35,-4.98,8.8,268.45,285.04,262.71,285.04,-13.62,8.4,1.38,1.41,1.35,1.38,-11.77,8.3
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-04-01,2024,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,567.91,576.64,559.19,573.64,-10.24,7.6,844.68,879.25,810.1,833.98,2.41,7.5,328.26,348.78,318.86,348.78,0.33,8.4,333.25,345.88,320.62,324.89,-18.78,7.9,420.87,433.76,407.97,418.85,-8.96,8.6,288.8,296.99,278.67,278.67,-21.31,8.2,1.38,1.4,1.35,1.37,-7.84,8.2
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-05-01,2024,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,840,,325,,,577.38,586.01,568.75,575.77,-10.82,7.6,832.8,865.2,800.41,840,2.61,7.5,352.51,365.07,339.95,348.75,0.29,8.4,323.68,334.33,313.03,325,-23.53,7.9,427.08,440.16,414,414.1,-13.66,8.6,275.74,283.48,268.32,283.48,-19.65,8.2,1.37,1.4,1.35,1.37,-9.2,8.2
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-06-01,2024,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,577.77,585.93,558.91,558.91,-14.1,7.6,848.88,880.14,817.63,842.49,1.38,7.4,348.07,358.39,337.76,345.62,2.13,8,325.99,340.1,317.21,340.1,-24.42,7.7,418.8,431.82,405.78,407.62,-18.48,8.3,285.1,292.26,266.28,266.28,-23.65,7.9,1.38,1.4,1.36,1.36,-11.47,8
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-07-01,2024,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,554.44,576.66,542.94,576.66,-11.36,7.5,842.74,872.77,812.71,844.97,0.45,7.3,345.21,354.04,336.39,345.23,0.72,7.6,345.05,362.63,333.93,362.63,-11.69,7.7,413.29,428.21,400.36,428.21,-14.36,8.2,261.2,269.78,252.62,268.17,-24.63,7.6,1.36,1.39,1.34,1.39,-8.87,7.9
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-08-01,2024,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,585.16,625.11,570.53,625.11,-1.26,7.5,840.8,869.64,811.95,847.49,2.24,7.3,345.24,395.92,337.28,395.92,13.87,7.6,370.11,388.52,356.3,388.52,5.59,7.7,438.92,452.54,425.3,434.06,-8.49,8.2,269.24,317.34,261.71,317.34,-6.8,7.6,1.41,1.48,1.39,1.48,0.53,7.9
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-09-01,2024,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,850,,412.5,515,,644.71,687.18,620.82,687.18,15.3,7.6,847.12,874.86,819.39,850,-10.85,7.5,405.91,442.82,379.91,442.82,42.08,8,397.67,413.27,382.06,412.5,-3.09,7.8,436.27,460.86,422.27,460.86,-7.78,8.5,329.99,372.75,311.5,372.75,17.83,7.9,1.52,1.59,1.49,1.59,3.97,8.1
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-10-01,2024,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,850,,,,,711.48,740.78,682.18,684.89,12.36,7.6,852.05,878.7,825.39,850,-5.82,7.5,449.83,477.53,422.12,453.55,37.24,8.4,421.71,466.44,406.34,466.44,15.26,7.8,468.68,487.57,454.02,487.57,-1.09,8.5,386.43,409.03,349.78,349.78,20,8,1.63,1.67,1.59,1.62,8.6,8.1
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-11-01,2024,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,683.83,708.54,659.12,679.54,15.26,7.6,849.77,891.21,824.22,891.21,12.85,7.5,454.17,475.34,425.26,425.26,22.91,8.4,485,514.81,442.72,442.72,26.41,7.8,488.53,504.95,473.02,504.95,11.72,8.5,343.43,365.23,321.62,364.15,28.9,8,1.63,1.67,1.6,1.63,17.72,8.1
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2024-12-01,2024,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,500,,679.6,697.95,661.24,692.59,18.81,7.6,898.49,925.48,868.58,868.58,10.57,7.5,420.61,449.94,401.49,449.94,30.33,8.4,441.08,470.61,411.55,447.78,24.26,7.9,502.36,518.49,486.22,500,12.3,8.6,371.43,392.26,350.59,372.83,34.07,8.2,1.64,1.67,1.61,1.64,19.1,8.2
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2025-01-01,2025,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,699.21,715.06,638.58,638.58,10.92,7.6,857.17,882.99,831.35,846.55,3.72,7.5,455.31,475.75,374.98,374.98,7.45,8.4,452.71,474.87,377.08,377.08,4.97,7.9,493.25,509.46,477.03,490.09,12.32,8.6,375.28,393.97,353.35,353.35,28.8,8.2,1.65,1.68,1.52,1.52,9.6,8.2
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2025-02-01,2025,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,622.06,660.8,593.25,660.8,15.77,7.6,842.77,866.97,818.56,838.74,1.13,7.5,364.66,393.16,336.16,350.23,1.38,8.4,364.52,400.65,328.39,377.63,11.61,7.9,486.26,502.39,470.14,492.44,12.68,8.6,349.21,402.99,331.86,402.99,49.11,8.2,1.47,1.54,1.43,1.54,11.88,8.2
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2025-03-01,2025,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,672.29,701.02,643.56,679.74,19.78,7.6,845.99,869.01,822.98,839.09,-1.66,7.5,347.99,368.3,327.67,362.88,9.77,8.4,378.99,405.82,352.17,378.14,13.42,7.9,492.39,508.8,475.98,488.71,16.54,8.6,420.69,448.38,393.01,442.51,55.25,8.2,1.58,1.62,1.53,1.57,14.41,8.2
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2025-04-01,2025,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,1000,,393.5,485,,687.5,709.36,665.63,669.95,16.79,7.7,842.73,1000,820.6,1000,19.91,7.7,365.53,382.6,345.19,345.19,-1.03,8.7,378.63,398.21,359.05,393.5,21.12,8,486.73,503.24,470.22,485,15.79,8.8,452.7,478.8,386.42,386.42,38.67,8.5,1.58,1.62,1.54,1.62,18.04,8.4
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2025-05-01,2025,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,667.67,685.88,649.47,665.49,15.58,7.7,1019.55,1053.65,838.98,838.98,-0.12,7.6,341.85,356.79,326.9,352.56,1.09,8.4,398.61,415.94,381.29,390.08,20.02,7.9,485.03,534.09,468.42,534.09,28.97,8.6,373.68,402.59,344.77,392.13,38.33,8.4,1.64,1.68,1.57,1.57,13.86,8.3
MLI,Mali,Tombouctou,Tombouctou,Aglal,16.76,-3,gid_167600000-30000000,2025-06-01,2025,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,665.92,680.04,633.18,633.18,13.29,7.7,799.4,835.09,763.71,788.93,-6.36,7.6,354.47,367.26,341.69,350.96,1.55,8.4,390.87,412.82,376.91,412.82,21.38,7.9,543.97,560.98,526.97,536.15,31.53,8.6,397.68,422.71,372.65,379.11,42.37,8.4,1.54,1.58,1.5,1.53,12.32,8.3
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-01-01,2007,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,406.21,416.26,398.7,407.46,,7.4,620.87,629.93,612.16,620.89,,7.3,162.6,173.91,162.2,164.83,,7.2,216.24,225.59,206.88,216.28,,7.6,349.66,359.13,340.46,349.69,,8,199.79,207.74,191.73,199.79,,7.5,0.96,0.99,0.95,0.97,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-02-01,2007,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,408.73,417.54,399.93,409.82,,7.4,621.08,629.96,612.19,622.57,,7.3,170.36,176.29,164.43,175.4,,7.2,216.28,225.63,206.92,217.71,,7.6,349.82,359.16,340.49,350.63,,8,199.73,207.74,191.73,199.69,,7.5,0.97,0.99,0.95,0.97,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-03-01,2007,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,411.38,419.72,403.04,414.69,,7.4,622.87,637.1,614.28,637.1,,7.3,182.02,188.29,175.85,188.29,,7.2,217.39,225.75,209.03,220.66,,7.6,350.84,359.98,341.71,348.81,,8,199.7,207.17,192.24,200.26,,7.5,0.98,1,0.96,0.99,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-04-01,2007,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,416.42,424.42,388.31,388.31,,7.4,639.35,650.4,628.3,640.16,,7.3,195.64,202.15,189.13,200.3,,7.2,220.15,227.28,213.01,221.61,,7.6,348.62,357.5,339.75,348.41,,8,200.23,207.22,146.39,146.39,,7.5,1,1.02,0.96,0.96,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-05-01,2007,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,384.59,394.51,374.67,383,,7.4,641.29,650.4,629.3,629.3,,7.3,205.92,212.66,198.16,198.16,,7.2,220.57,226.38,214.77,222.84,,7.6,348.19,356.84,339.53,349.53,,8,147.93,156.5,139.36,144.74,,7.5,0.96,0.97,0.94,0.95,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-06-01,2007,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,379.17,388.37,369.97,386.11,,7.4,627.51,644.72,617.26,644.72,,7.3,196.68,203.27,190.1,199.8,,7.2,221.86,226.56,217.16,221.98,,7.6,349.74,358.21,341.26,349.62,,8,144.69,152.59,136.8,142.58,,7.5,0.95,0.97,0.93,0.96,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-07-01,2007,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,388.04,396.95,379.13,386.15,,7.4,646.67,658.91,634.43,639.86,,7.3,197.04,203.47,190.62,200.73,,7.2,220.87,224.65,217.09,221.6,,7.6,349.68,357.95,341.4,350.87,,8,142.69,149.93,135.46,144.63,,7.5,0.96,0.98,0.94,0.96,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-08-01,2007,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,388.96,424.79,380.57,424.79,,7.4,640.09,655.59,630.28,655.59,,7.3,197.52,203.78,191.27,199.9,,7.2,220.86,224.03,217.7,222.54,,7.6,350.99,363.82,342.88,363.82,,8,144.51,163.93,137.67,163.93,,7.5,0.96,1,0.95,1,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-09-01,2007,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,434.39,447.7,421.07,423.21,,7.4,657.22,668.96,645.47,661.64,,7.3,196.35,202.37,190.34,195.19,,7.2,221.92,224.82,219.03,221.33,,7.6,365.41,382.37,356.95,382.37,,8,162.79,191.02,153.82,191.02,,7.5,1.02,1.04,1,1.02,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-10-01,2007,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,429.9,442.68,416.64,416.64,,7.4,663.72,673.42,653.38,653.38,,7.3,190.82,196.48,185.16,186.7,,7.2,220.58,223.33,217.82,222,,7.6,385.68,394.77,376.59,382.23,,8,189.48,202.05,176.91,182.65,,7.5,1.04,1.06,1.01,1.01,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-11-01,2007,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,414.29,426.59,401.99,405.96,,7.4,651.83,662.03,641.63,644.43,,7.3,181.62,186.89,176.36,177.87,,7.2,221.64,224.41,218.88,221.88,,7.6,383.18,392.07,374.3,374.81,,8,183.2,194.45,171.95,175.12,,7.5,1.01,1.03,0.99,0.99,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2007-12-01,2007,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,402.84,414.29,382.63,382.63,,7.4,642.94,652.55,633.32,636.71,,7.3,173.36,178.24,167.83,167.83,,7.2,221.34,224.12,218.57,221.61,,7.6,373.35,381.95,364.76,374.37,,8,175.45,185.62,145.68,145.68,,7.5,0.98,1,0.95,0.95,,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2008-01-01,2008,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,377.79,389.11,366.48,373.96,-8.22,7.4,635.27,644.54,617.73,617.73,-0.51,7.3,164.07,168.61,146.05,146.05,-11.4,7.2,221.22,224,218.43,221.98,2.63,7.6,374.11,382.49,365.73,379.07,8.4,8,146.94,156.83,137.06,144.67,-27.59,7.5,0.94,0.96,0.92,0.93,-3.85,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2008-02-01,2008,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,370.98,381.4,360.56,376.61,-8.1,7.4,614.82,626.46,603.18,618.37,-0.67,7.3,140.12,145.01,135.23,144.9,-17.39,7.2,221.67,224.48,218.86,222.2,2.06,7.6,379.7,388.02,371.38,376.57,7.4,8,144.61,153.73,135.5,147.66,-26.06,7.5,0.92,0.94,0.9,0.93,-4.53,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2008-03-01,2008,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,378.71,388.68,368.75,378.89,-8.63,7.4,617.7,630,608.59,630,-1.11,7.3,145.21,149.97,140.45,146,-22.46,7.2,221.84,224.67,219.02,222.06,0.63,7.6,376.66,387.54,368.58,387.54,11.11,8,147.5,156.16,138.85,151.28,-24.45,7.5,0.93,0.95,0.91,0.95,-4.68,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2008-04-01,2008,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,382.64,398.56,373.23,398.56,2.64,7.4,632.21,642.7,621.72,635.94,-0.66,7.3,149.99,154.61,145.37,150.35,-24.94,7.2,221.72,224.54,218.89,222.18,0.25,7.6,388.28,396.57,379.98,388.39,11.48,8,151.1,178.47,142.82,178.47,21.91,7.5,0.95,0.97,0.94,0.97,1.48,7.7
MLI,Mali,Kidal,Kidal,Amachach,18.44,1.41,gid_18440000114100001,2008-05-01,2008,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,405.11,415.42,384.98,384.98,0.51,7.4,637.14,646.28,627.99,633.72,0.7,7.3,156.9,161.48,152.31,159.19,-19.67,7.2,221.91,224.74,219.09,221.85,-0.45,7.6,389.86,397.97,381.74,386.61,10.61,8,176.8,188.78,152.63,152.63,5.45,7.5,0.99,1.01,0.96,0.96,0.59,7.7
