ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2021-08-01,2021,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,242.13,249.09,235.17,243.27,4.21,6.9,286.4,296.38,276.43,293.31,-10.34,6.6,307.28,312.12,302.45,308.04,-3.5,7.7,275.61,284.27,266.95,270.28,1.15,6.9,1.16,1.19,1.14,1.17,-2.8,7.5
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2021-09-01,2021,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,240.53,247.5,233.56,246.22,-1.27,6.9,294.81,304.99,284.62,294.85,-11.7,6.6,308.28,312.83,303.73,311.17,-3.9,7.7,271.41,280,262.82,274.66,0.98,6.9,1.17,1.19,1.14,1.18,-4.43,7.5
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2021-10-01,2021,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,246.98,254.24,239.72,247.18,7.78,6.9,294.56,304.78,284.34,297.22,-23.85,6.6,311.66,316.03,307.3,315.67,1.66,7.7,276.15,284.94,267.36,274.75,1.22,6.9,1.18,1.21,1.16,1.19,-5.56,7.5
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2021-11-01,2021,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,248.55,255.66,241.43,249.52,10.02,6.9,297.56,307.84,287.28,299.04,-13.38,6.6,316.4,334.05,312.14,334.05,6.12,7.7,276.58,285.44,267.72,277.58,3.96,6.9,1.19,1.21,1.16,1.21,0.55,7.5
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2021-12-01,2021,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,247.05,254.18,239.15,239.15,3.96,6.8,299.06,309.38,288.74,289.44,-3.52,6.4,337,343.15,327.65,327.65,9.22,7.6,279.02,288.04,264.18,264.18,4.98,6.7,1.22,1.25,1.17,1.17,3.58,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-01-01,2022,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,238.19,245.43,230.96,245.22,5.64,6.8,286.95,296.93,276.97,280.71,-5.81,6.4,327,333.05,320.94,324.23,4.53,7.6,264.43,275.91,255.88,275.91,6.34,6.7,1.16,1.18,1.14,1.18,2.39,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-02-01,2022,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,246.83,254.31,239.36,246.93,6.78,6.8,279.22,288.89,269.56,282.52,-3.42,6.4,323.7,329.36,318.05,326.03,6.12,7.6,277.62,286.55,268.7,276.6,7.27,6.7,1.18,1.2,1.15,1.18,3.97,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-03-01,2022,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,246.75,259.73,239.57,259.73,7.16,6.8,283.36,295.66,273.65,295.66,2.82,6.4,326.24,331.6,320.88,327.38,7.3,7.6,279.3,288.58,270.28,288.58,9.4,6.7,1.19,1.22,1.16,1.22,6.6,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-04-01,2022,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,259.28,317.19,250.65,317.19,33.11,6.8,298.64,311.9,288.48,311.9,8.43,6.4,327.6,339.07,322.55,339.07,9.22,7.6,290.69,314.92,281.26,314.92,19.15,6.7,1.24,1.34,1.21,1.34,16.57,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-05-01,2022,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,323.67,416.67,306.19,416.67,76.3,6.8,314.82,357.99,304.11,357.99,25.06,6.4,340.89,346.55,335.23,346.41,14.04,7.6,320.73,383.33,310.64,383.33,42.02,6.7,1.38,1.57,1.35,1.57,37.23,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-06-01,2022,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,420.61,475.2,397.81,475.2,101.66,6.8,368.78,381.24,356.32,371.91,29.29,6.4,347.69,353.27,342.11,349.76,15.49,7.6,392.07,438.29,380.38,438.29,61.05,6.7,1.62,1.71,1.58,1.71,48.88,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-07-01,2022,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,471.63,498.49,444.76,471.47,96.06,6.8,370.77,397.92,357.85,397.92,38.72,6.4,350.4,373.64,345.1,373.64,21.81,7.6,449.58,462.26,436.9,462.19,68.57,6.7,1.75,1.79,1.72,1.78,53.87,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-08-01,2022,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,468.42,511.67,450.12,511.67,110.33,6.8,402.73,418.36,388.87,418.36,42.63,6.4,377.49,390.31,369.53,390.31,26.71,7.6,469.41,482.84,455.98,470.63,74.13,6.7,1.81,1.87,1.77,1.87,60.64,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-09-01,2022,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,510.11,532.25,487.98,518.34,110.52,6.8,419.6,442.4,405.04,442.4,50.04,6.4,393.27,401.7,384.85,399.1,28.26,7.6,474.2,487.99,460.41,472.57,72.06,6.7,1.9,1.94,1.86,1.92,62.61,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-10-01,2022,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,516.31,533.86,498.77,501.08,102.71,6.8,445.09,490.65,429.68,490.65,65.08,6.4,400.75,408.94,392.56,406.65,28.82,7.6,475.48,489.44,461.52,474,72.52,6.7,1.93,1.97,1.89,1.96,64.99,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-11-01,2022,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,490.07,505.89,453.39,453.39,81.71,6.8,498.8,516,461.75,461.75,54.41,6.4,407.98,415.93,378.39,378.39,13.27,7.6,476.44,490.56,459.66,459.66,65.6,6.7,1.97,2.01,1.83,1.83,51.11,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2022-12-01,2022,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,445.71,462.74,417.39,417.39,74.53,6.8,449.44,465.67,433.21,440.3,52.12,6.4,374.64,384.2,355.56,355.56,8.52,7.6,460.59,474.32,446.87,449.05,69.98,6.7,1.8,1.84,1.74,1.74,48.36,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-01-01,2023,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,414.37,440.49,398.85,440.49,79.63,6.8,435.37,450.82,419.92,446.18,58.95,6.4,352.07,361.51,342.63,343.77,6.03,7.6,449.31,463.64,435.83,463.64,68.04,6.7,1.71,1.77,1.67,1.77,50.44,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-02-01,2023,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,441.54,457.89,425.2,453.21,83.54,6.8,446.23,461.86,430.6,450.51,59.46,6.4,341.74,350.5,332.97,346.86,6.39,7.6,467.37,481.34,453.41,466.16,68.53,6.7,1.78,1.82,1.74,1.79,51.65,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-03-01,2023,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,453.71,468.37,439.04,465.32,79.16,6.8,448.94,464.7,433.19,436.47,47.63,6.4,347.09,355.47,338.71,350.61,7.09,7.6,469.74,488.21,455.59,488.21,69.18,6.7,1.8,1.84,1.77,1.82,48.6,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-04-01,2023,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,460.03,474.35,445.72,454.25,43.21,6.8,431.28,446.52,416.04,433.27,38.91,6.4,351.17,359.15,343.19,348.17,2.68,7.6,492.68,507.52,477.84,502.15,59.45,6.7,1.83,1.86,1.79,1.82,35.44,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-05-01,2023,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,451.46,464.83,438.1,449.57,7.9,6.8,431.83,446.93,416.73,428.98,19.83,6.4,347.86,355.32,340.4,350.83,1.28,7.6,507.8,523.16,492.45,495.31,29.21,6.7,1.82,1.85,1.78,1.8,14.64,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-06-01,2023,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,447.81,460.75,434.86,445.49,-6.25,6.8,426.55,441.47,411.63,425.97,14.54,6.4,351.2,358.28,344.12,352.78,0.86,7.6,497.05,512.28,481.82,488.96,11.56,6.7,1.8,1.84,1.76,1.79,4.77,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-07-01,2023,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,442.35,455.1,429.6,447.48,-5.09,6.8,424.29,453.85,409.51,453.85,14.06,6.4,353.11,359.79,346.43,347.49,-7,7.6,490.34,505.47,475.2,476.87,3.18,6.7,1.79,1.82,1.75,1.8,1.2,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-08-01,2023,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,445.9,458.76,385.22,385.22,-24.71,6.8,459.67,475.45,443.88,464.1,10.93,6.4,346.75,353.05,340.45,345.7,-11.43,7.6,477.83,492.65,457.2,457.2,-2.85,6.7,1.81,1.84,1.73,1.73,-7.75,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-09-01,2023,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,378.49,398.33,358.64,397.66,-23.28,6.8,463,479.11,432.01,432.01,-2.35,6.4,345.38,351.26,339.49,350.57,-12.16,7.6,456.88,471.1,442.67,452.09,-4.33,6.7,1.71,1.74,1.67,1.71,-10.92,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-10-01,2023,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,396.14,412.05,365.83,365.83,-26.99,6.8,423.37,438.39,408.34,417.46,-14.92,6.4,351.26,359.93,345.53,359.93,-11.49,7.6,453,467.16,426.8,426.8,-9.96,6.7,1.7,1.73,1.64,1.64,-16.15,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-11-01,2023,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,369.05,383.83,330.76,330.76,-27.05,6.8,415.06,429.55,380.72,380.72,-17.55,6.4,361.41,367.31,349.39,349.39,-7.66,7.6,426.52,439.8,410.82,410.82,-10.63,6.7,1.62,1.66,1.54,1.54,-16.06,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2023-12-01,2023,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,321.17,336.56,303.92,303.92,-27.19,6.8,372.67,385.94,344.44,344.44,-21.77,6.4,348.02,366.56,341.97,366.56,3.09,7.6,409.79,422.6,395.83,395.83,-11.85,6.7,1.51,1.54,1.47,1.47,-15.13,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-01-01,2024,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,302.83,314.54,291.13,313.88,-28.74,6.8,338.52,350.55,326.49,339.65,-23.88,6.4,369.1,389.37,361.56,389.37,13.27,7.6,396.12,408.49,383.74,389.18,-16.06,6.7,1.46,1.5,1.43,1.5,-15.47,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-02-01,2024,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,322.37,332.97,308.03,308.03,-32.03,6.8,340.51,352.35,325.82,325.82,-27.68,6.4,393.19,415.74,384.09,415.74,19.86,7.6,389.65,401.89,377.4,387.01,-16.98,6.7,1.5,1.53,1.47,1.5,-16.32,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-03-01,2024,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,304.31,314.62,294.01,310.12,-33.35,6.8,323.05,334.4,311.7,322.6,-26.09,6.4,420.31,445.92,409.54,445.92,27.18,7.6,388.73,400.99,376.46,391.4,-19.83,6.7,1.5,1.54,1.47,1.54,-15.54,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-04-01,2024,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,307.07,316.56,297.58,299.41,-34.09,6.8,323.28,334.5,309.52,309.52,-28.56,6.4,451.21,463.86,438.55,446.84,28.34,7.6,393.68,406.17,381.18,401,-20.14,6.7,1.55,1.58,1.52,1.52,-16.17,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-05-01,2024,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,305.84,314.87,296.81,306.67,-31.79,6.8,307.16,317.91,296.4,302.71,-29.43,6.4,447.52,459.45,435.59,451.25,28.62,7.6,404.39,417.27,391.51,401.45,-18.95,6.7,1.52,1.55,1.49,1.53,-15.23,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-06-01,2024,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,304.93,313.82,296.04,309.77,-30.47,6.8,302.63,326.74,292.13,326.74,-23.3,6.4,452.03,463.36,440.07,440.07,24.74,7.6,403.9,416.89,390.91,414.23,-15.28,6.7,1.53,1.56,1.5,1.56,-12.98,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-07-01,2024,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,308.51,317.52,299.51,313.43,-29.96,6.8,333.82,345.19,310.19,310.19,-31.65,6.4,438.55,449.26,427.83,437.21,25.82,7.6,417.49,430.96,404.03,412.96,-13.4,6.7,1.57,1.6,1.54,1.54,-14.6,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-08-01,2024,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,318.4,327.52,309.28,325.58,-15.48,6.8,305.3,324.21,294.48,324.21,-30.14,6.4,436.66,446.63,426.68,427.13,23.55,7.6,415.77,439.08,402.25,439.08,-3.96,6.7,1.54,1.58,1.5,1.58,-8.25,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-09-01,2024,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,325.51,335.14,303.17,303.17,-23.76,6.8,329.65,340.98,298.44,298.44,-30.92,6.4,425.61,435.01,409.48,409.48,16.8,7.6,443.61,457.91,429.31,454.82,0.6,6.7,1.6,1.63,1.53,1.53,-10.2,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-10-01,2024,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,298.88,309.85,287.91,294.69,-19.45,6.8,292.07,302.55,281.59,289.77,-30.59,6.4,406.84,416.05,397.62,413.22,14.81,7.6,460.86,475.74,445.98,458.15,7.34,6.7,1.52,1.55,1.49,1.52,-7.27,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-11-01,2024,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,295.72,304.92,268.44,268.44,-18.84,6.8,290.17,300.32,277.98,277.98,-26.99,6.4,413.51,422.36,404.66,407.41,16.61,7.6,460.67,475.77,445.57,451.15,9.82,6.7,1.52,1.55,1.47,1.47,-4.53,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2024-12-01,2024,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,268.76,279.93,257.58,260.31,-14.35,6.8,276.12,290.88,266.38,290.88,-15.55,6.4,406.57,414.87,398.27,408.67,11.49,7.6,452.92,467.87,433.67,433.67,9.56,6.7,1.46,1.48,1.43,1.46,-1.22,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2025-01-01,2025,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,257.44,267.24,248.5,267.24,-14.86,6.8,295.58,305.78,285.39,290.31,-14.53,6.4,408.78,416.59,400.96,409.16,5.08,7.6,433.52,447.89,419.14,428.27,10.05,6.7,1.45,1.48,1.42,1.46,-2.59,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2025-02-01,2025,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,272.06,280.77,263.34,270.39,-12.22,6.8,289.75,299.9,269.35,269.35,-17.33,6.4,409.24,416.57,401.58,401.58,-3.41,7.6,429.12,512.68,414.83,512.68,32.47,6.7,1.46,1.52,1.43,1.52,1.21,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2025-03-01,2025,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,272.84,280.9,264.78,267.46,-13.76,6.8,265.62,275.06,256.18,263.67,-18.27,6.4,400.49,407.46,390.75,390.75,-12.37,7.6,522.67,658.8,506.61,658.8,68.32,6.7,1.54,1.65,1.51,1.65,7.53,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2025-04-01,2025,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,263.5,271.41,255.6,258.77,-13.57,6.8,264.27,273.49,245.7,245.7,-20.62,6.4,389.09,395.84,379.19,379.19,-15.14,7.6,676.85,696.47,596.42,596.42,48.73,6.7,1.7,1.73,1.55,1.55,1.6,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2025-05-01,2025,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,260.81,283.99,253.22,283.99,-7.4,6.8,242.6,272.71,233.99,272.71,-9.91,6.4,377.37,401.9,370.82,401.9,-10.94,7.6,595.71,612.69,579.06,612.69,52.62,6.7,1.52,1.64,1.49,1.64,7.47,7.3
SEN,Senegal,Saint Louis,Dagana,Ross Béthio,16.28,-16.14,gid_162800000-161400000,2025-06-01,2025,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,290.25,301.77,278.74,290.89,-6.1,6.8,281.87,291.52,272.21,275.78,-15.6,6.4,405.26,414.25,396.26,402.11,-8.63,7.6,612.77,629.95,595.58,612.69,47.91,6.7,1.67,1.7,1.63,1.65,6.08,7.3
